# s  	mu_x  	mu_y  	beta_x  	beta_y  	alpha_x  	alpha_y  	D_x  	D_y  	Dp_x  	Dp_y
2.032190299999999979e+03 5.930335748000000073e+00 5.921281923999999641e+00 5.589374271999999877e+01 6.185280200999999778e+01 -1.177753435000000071e+00 1.282766937000000107e+00 3.729492095999999979e+00 0.000000000000000000e+00 2.557910501999999947e-02 0.000000000000000000e+00
2.038840300000000070e+03 5.946884039999999594e+00 5.941029430999999583e+00 7.344629500000000633e+01 4.667965628999999694e+01 -1.461757645999999911e+00 9.988637066000000120e-01 3.926041582999999946e+00 0.000000000000000000e+00 3.402979404999999929e-02 0.000000000000000000e+00
2.045500299999999925e+03 5.959599654999999885e+00 5.967271318999999963e+00 9.481098054000000275e+01 3.527022446000000144e+01 -1.746188937000000108e+00 7.142309086000000473e-01 4.179127821999999881e+00 0.000000000000000000e+00 4.248048307999999912e-02 0.000000000000000000e+00
2.046499800000000050e+03 5.961247084000000029e+00 5.971873397999999611e+00 9.834427739999999574e+01 3.388524995000000217e+01 -1.788875460999999945e+00 6.714364338999999626e-01 4.221587064000000389e+00 0.000000000000000000e+00 4.248048307999999912e-02 0.000000000000000000e+00
2.057557999999999993e+03 5.979606094000000205e+00 6.022686522999999958e+00 8.067917233999999382e+01 4.230901827000000281e+01 1.564286972000000109e+00 -9.079717746000000034e-01 3.472967451000000150e+00 0.000000000000000000e+00 -1.014571880999999981e-01 0.000000000000000000e+00
2.057958000000000084e+03 5.980401330000000293e+00 6.024178362999999869e+00 7.943457870999999670e+01 4.304229507000000154e+01 1.547197090000000053e+00 -9.252202271999999672e-01 3.432384576000000020e+00 0.000000000000000000e+00 -1.014571880999999981e-01 0.000000000000000000e+00
2.064217999999999847e+03 5.994647161999999696e+00 6.044470233000000192e+00 6.173814019000000286e+01 5.631238313000000062e+01 1.279743625000000051e+00 -1.194526552999999991e+00 2.823720470000000038e+00 0.000000000000000000e+00 -9.300649912000000241e-02 0.000000000000000000e+00
2.070867999999999938e+03 6.014428373000000327e+00 6.060883592999999792e+00 4.660709135999999830e+01 7.410081859000000293e+01 9.956275244000000191e-01 -1.480286841999999936e+00 2.231684513999999897e+00 0.000000000000000000e+00 -8.455581009000000259e-02 0.000000000000000000e+00
2.077507999999999811e+03 6.040611509999999740e+00 6.073449117000000008e+00 3.526897887999999881e+01 9.565177069000000643e+01 7.119386711999999839e-01 -1.765166991999999935e+00 1.696690569000000037e+00 0.000000000000000000e+00 -7.610512106000000276e-02 0.000000000000000000e+00
2.082935699999999997e+03 6.067250394000000213e+00 6.081813003999999800e+00 3.220853298000000109e+01 1.041740784999999931e+02 -6.255511112999999623e-01 1.861089366999999939e+00 1.363727434000000072e+00 0.000000000000000000e+00 -2.508755801000000021e-02 0.000000000000000000e+00
2.089545700000000124e+03 6.095883609000000369e+00 6.093244576000000023e+00 4.236555369999999954e+01 8.143608437000000322e+01 -9.110805172000000507e-01 1.578782176000000037e+00 1.224350885000000000e+00 0.000000000000000000e+00 -1.663686898000000039e-02 0.000000000000000000e+00
2.096185699999999997e+03 6.117575725000000020e+00 6.108096107999999802e+00 5.636906615000000187e+01 6.235570455999999950e+01 -1.197905835000000030e+00 1.294713049000000060e+00 1.140333655000000057e+00 0.000000000000000000e+00 -8.186179954000000550e-03 0.000000000000000000e+00
2.102835700000000088e+03 6.133968395000000129e+00 6.127689598999999987e+00 7.421127507999999295e+01 4.703022795999999772e+01 -1.485163124000000057e+00 1.009823958999999993e+00 1.112346508999999983e+00 0.000000000000000000e+00 2.645090756000000130e-04 0.000000000000000000e+00
2.109495699999999943e+03 6.146545365999999788e+00 6.153753986999999981e+00 9.590941592000000071e+01 3.548139970999999804e+01 -1.772852383000000032e+00 7.242004917000000042e-01 1.140558463000000078e+00 0.000000000000000000e+00 8.715198105000000403e-03 0.000000000000000000e+00
2.109814699999999903e+03 6.147071619000000098e+00 6.155194228000000045e+00 9.704489151999999308e+01 3.502373198000000087e+01 -1.786632248000000089e+00 7.104945846000000342e-01 1.143338610999999894e+00 0.000000000000000000e+00 8.715198105000000403e-03 0.000000000000000000e+00
2.121553399999999783e+03 6.166309318999999789e+00 6.208969746000000178e+00 8.171383036999999661e+01 4.234918715999999961e+01 1.580977765000000090e+00 -9.006473645000000472e-01 9.355032338000000003e-01 0.000000000000000000e+00 -2.402894695999999858e-02 0.000000000000000000e+00
2.121953399999999874e+03 6.167094473999999771e+00 6.210460284999999914e+00 8.045590034999999318e+01 4.307654784000000348e+01 1.563847294999999971e+00 -9.177543343999999825e-01 9.258916550000000356e-01 0.000000000000000000e+00 -2.402894695999999858e-02 0.000000000000000000e+00
2.128213400000000092e+03 6.181156393000000193e+00 6.230757288000000393e+00 6.255498001000000130e+01 5.623930288999999760e+01 1.295758635000000103e+00 -1.184847208999999957e+00 8.019225773000000501e-01 0.000000000000000000e+00 -1.557825793000000049e-02 0.000000000000000000e+00
2.134863400000000183e+03 6.200679716999999869e+00 6.247205583000000395e+00 4.721542107999999871e+01 7.388338005999999325e+01 1.010967766000000045e+00 -1.468259044999999929e+00 7.247786633999999673e-01 0.000000000000000000e+00 -7.127568905000000211e-03 0.000000000000000000e+00
2.141503400000000056e+03 6.226541211999999881e+00 6.259815589999999652e+00 3.567806614999999937e+01 9.525904941000000292e+01 7.266051597999999556e-01 -1.750797927000000032e+00 7.039024784999999840e-01 0.000000000000000000e+00 1.323120125000000046e-03 0.000000000000000000e+00
2.146931099999999788e+03 6.252907940000000053e+00 6.268217048000000347e+00 3.249372509999999892e+01 1.036709134000000034e+02 -6.212549541999999869e-01 1.858748384999999947e+00 7.504809904000000476e-01 0.000000000000000000e+00 2.712255578000000167e-02 0.000000000000000000e+00
2.153541099999999915e+03 6.281344521000000292e+00 6.279709417000000293e+00 4.257018416999999744e+01 8.096931811999999695e+01 -9.031886923999999928e-01 1.575616439999999896e+00 9.562094080999999912e-01 0.000000000000000000e+00 3.557324481000000149e-02 0.000000000000000000e+00
2.160181099999999788e+03 6.302969479999999791e+00 6.294654290999999624e+00 5.644491103000000010e+01 6.193647374999999755e+01 -1.186402023000000083e+00 1.290719801999999916e+00 1.218863449000000099e+00 0.000000000000000000e+00 4.402393384000000132e-02 0.000000000000000000e+00
2.166831099999999878e+03 6.319362316000000312e+00 6.314390519999999896e+00 7.411006535999999301e+01 4.666961081000000178e+01 -1.470041885000000104e+00 1.005003175999999998e+00 1.538069675000000025e+00 0.000000000000000000e+00 5.247462287000000114e-02 0.000000000000000000e+00
2.173491100000000188e+03 6.331969427999999844e+00 6.340665240999999952e+00 9.558266552999999988e+01 3.519050628000000103e+01 -1.754108277999999910e+00 7.185524006000000297e-01 1.913997101000000089e+00 0.000000000000000000e+00 6.092531190000000096e-02 0.000000000000000000e+00
2.174635299999999916e+03 6.333835370000000076e+00 6.345961914000000093e+00 9.965260806000000571e+01 3.360258258000000353e+01 -1.802911941000000073e+00 6.692501674999999928e-01 1.983707842999999915e+00 0.000000000000000000e+00 6.092531190000000096e-02 0.000000000000000000e+00
2.179288799999999810e+03 6.340911657999999562e+00 6.369229993000000256e+00 1.026899716000000069e+02 3.249155268999999890e+01 1.852418544999999916e+00 -6.309565307000000178e-01 2.124290847000000149e+00 0.000000000000000000e+00 -1.455283196000000008e-02 0.000000000000000000e+00
2.185548800000000028e+03 6.351831526999999866e+00 6.396306672999999776e+00 8.118901769000000002e+01 4.207476542999999936e+01 1.582279457000000056e+00 -8.998535316000000339e-01 2.059641544000000213e+00 0.000000000000000000e+00 -6.102142926999999835e-03 0.000000000000000000e+00
2.192208799999999883e+03 6.366790053999999976e+00 6.418219406000000404e+00 6.202735724000000062e+01 5.596519297999999765e+01 1.294878881000000037e+00 -1.185688048000000050e+00 2.045452067999999901e+00 0.000000000000000000e+00 2.348546102999999989e-03 0.000000000000000000e+00
2.198858799999999974e+03 6.386502146999999852e+00 6.434736379000000284e+00 4.671398357999999718e+01 7.363130544999999927e+01 1.007909842999999972e+00 -1.470731843000000039e+00 2.087520066999999813e+00 0.000000000000000000e+00 1.079923512999999939e-02 0.000000000000000000e+00
2.205498799999999846e+03 6.412669003999999617e+00 6.447381867999999905e+00 3.523167855999999887e+01 9.505062904999999773e+01 7.213723410000000280e-01 -1.754899479999999956e+00 2.185676527000000036e+00 0.000000000000000000e+00 1.924992416000000095e-02 0.000000000000000000e+00
2.207841499999999996e+03 6.423767057000000058e+00 6.451141205999999961e+00 3.208859872000000024e+01 1.035085961999999995e+02 6.202761169999999602e-01 -1.855450609000000028e+00 2.230773323999999835e+00 0.000000000000000000e+00 1.924992416000000095e-02 0.000000000000000000e+00
2.217536500000000160e+03 6.468183785999999991e+00 6.467299174999999956e+00 4.205542044999999973e+01 8.095664940000000342e+01 -8.972948822999999852e-01 1.567134629999999973e+00 3.112632357999999932e+00 0.000000000000000000e+00 1.099428971000000060e-01 0.000000000000000000e+00
2.224176500000000033e+03 6.490055106999999879e+00 6.482234855999999823e+00 5.586377139999999741e+01 6.202221974999999787e+01 -1.182299350000000082e+00 1.284380671000000085e+00 3.869095355999999875e+00 0.000000000000000000e+00 1.183935861000000034e-01 0.000000000000000000e+00
2.230826500000000124e+03 6.506603333000000156e+00 6.501924364999999817e+00 7.348628963999999542e+01 4.682538731999999726e+01 -1.467733044999999903e+00 1.000811861000000080e+00 4.682854235999999837e+00 0.000000000000000000e+00 1.268442751999999951e-01 0.000000000000000000e+00
2.231226500000000215e+03 6.507462768999999980e+00 6.503295615999999946e+00 7.466734372999999891e+01 4.603157729000000131e+01 -1.484902181999999904e+00 9.837132353999999967e-01 4.733591945999999773e+00 0.000000000000000000e+00 1.268442751999999951e-01 0.000000000000000000e+00
2.237486499999999978e+03 6.519306814000000116e+00 6.528081063000000128e+00 9.494010117999999920e+01 3.538777904999999890e+01 -1.753595969000000032e+00 7.165133904999999581e-01 5.554078012999999814e+00 0.000000000000000000e+00 1.352949642000000063e-01 0.000000000000000000e+00
2.242924199999999928e+03 6.527746314999999910e+00 6.554696732000000026e+00 1.034573469000000046e+02 3.227666282999999936e+01 1.845750090999999982e+00 -6.238430030999999598e-01 5.961523608000000252e+00 0.000000000000000000e+00 -7.803920473000000579e-02 0.000000000000000000e+00
2.249544199999999819e+03 6.539273789000000114e+00 6.583324832999999821e+00 8.088656045000000461e+01 4.241991637999999654e+01 1.563772587000000103e+00 -9.082925749000000382e-01 5.471360222000000384e+00 0.000000000000000000e+00 -6.958851570000000597e-02 0.000000000000000000e+00
2.256204200000000128e+03 6.554270128999999834e+00 6.605058371000000150e+00 6.194663874999999820e+01 5.642315522999999899e+01 1.280091273000000029e+00 -1.194186756999999988e+00 5.034356228000000044e+00 0.000000000000000000e+00 -6.113782666999999921e-02 0.000000000000000000e+00
2.262854200000000219e+03 6.573975789000000347e+00 6.621444255000000112e+00 4.680524239999999736e+01 7.420268588999999793e+01 9.968359118999999824e-01 -1.479287545000000037e+00 4.654244571999999636e+00 0.000000000000000000e+00 -5.268713763999999938e-02 0.000000000000000000e+00
2.269494200000000092e+03 6.600037258000000406e+00 6.633995597000000188e+00 3.544537607000000179e+01 9.573599661999999455e+01 7.140065031000000229e-01 -1.763509489999999902e+00 4.330856241000000217e+00 0.000000000000000000e+00 -4.423644860999999956e-02 0.000000000000000000e+00
2.271201900000000023e+03 6.607971669000000325e+00 6.636747684000000369e+00 3.313097625000000335e+01 1.018842817000000025e+02 6.412665642999999527e-01 -1.836821397000000022e+00 4.255313657000000305e+00 0.000000000000000000e+00 -4.423644860999999956e-02 0.000000000000000000e+00
2.281531899999999951e+03 6.655028465000000004e+00 6.653781676000000367e+00 4.256897081000000327e+01 8.144120399999999904e+01 -9.134095504000000476e-01 1.582209807999999995e+00 5.057847168000000337e+00 0.000000000000000000e+00 1.155708621999999991e-01 0.000000000000000000e+00
2.288171899999999823e+03 6.676624150000000313e+00 6.668636880000000211e+00 5.659871275999999796e+01 6.232105325999999934e+01 -1.199527071999999972e+00 1.297274790999999983e+00 5.851679435000000318e+00 0.000000000000000000e+00 1.240215513000000047e-01 0.000000000000000000e+00
2.288561900000000151e+03 6.677711818999999771e+00 6.669640997000000127e+00 5.754089794000000069e+01 6.131572683000000268e+01 -1.216332355999999892e+00 1.280485287999999944e+00 5.900047840000000043e+00 0.000000000000000000e+00 1.240215513000000047e-01 0.000000000000000000e+00
2.294821899999999914e+03 6.692956214999999709e+00 6.688249041999999811e+00 7.445777001999999811e+01 4.696727623999999679e+01 -1.486075499000000022e+00 1.011517734999999973e+00 6.702863865000000310e+00 0.000000000000000000e+00 1.324722402999999882e-01 0.000000000000000000e+00
2.301481900000000223e+03 6.705495683999999734e+00 6.714360666000000144e+00 9.616333548999999437e+01 3.540167869999999795e+01 -1.773054829999999971e+00 7.250244876000000449e-01 7.611569470000000059e+00 0.000000000000000000e+00 1.409229292999999994e-01 0.000000000000000000e+00
2.306919600000000173e+03 6.713829395000000311e+00 6.741002390000000233e+00 1.047485484999999983e+02 3.220150388999999791e+01 1.873258032000000073e+00 -6.144989008000000252e-01 7.936242176000000370e+00 0.000000000000000000e+00 -1.453400441000000098e-01 0.000000000000000000e+00
2.313539600000000064e+03 6.725218898999999695e+00 6.769736310999999951e+00 8.183335117999999397e+01 4.220970625999999726e+01 1.588291050000000038e+00 -8.972370150999999794e-01 7.000552242000000369e+00 0.000000000000000000e+00 -1.368893549999999903e-01 0.000000000000000000e+00
2.320199599999999919e+03 6.740051303000000438e+00 6.791596273999999767e+00 6.258687720999999726e+01 5.605423317999999711e+01 1.301602193999999990e+00 -1.181412748000000068e+00 6.115329666000000053e+00 0.000000000000000000e+00 -1.284386660000000069e-01 0.000000000000000000e+00
2.326849600000000009e+03 6.759577122999999688e+00 6.808097695999999921e+00 4.717935871000000247e+01 7.365247628999999563e+01 1.015343807000000043e+00 -1.464801551999999951e+00 5.287672436000000253e+00 0.000000000000000000e+00 -1.199879769999999957e-01 0.000000000000000000e+00
2.333489599999999882e+03 6.785479532000000091e+00 6.820745933999999622e+00 3.559362016000000040e+01 9.498208164999999781e+01 7.295158883000000261e-01 -1.747318487000000031e+00 4.517411540000000336e+00 0.000000000000000000e+00 -1.115372879000000039e-01 0.000000000000000000e+00
2.334625300000000152e+03 6.790676926999999807e+00 6.822609918000000384e+00 3.399212022999999760e+01 9.900598044999999559e+01 6.806275742999999823e-01 -1.795781633999999904e+00 4.390738641999999636e+00 0.000000000000000000e+00 -1.115372879000000039e-01 0.000000000000000000e+00
2.345527300000000196e+03 6.840487253000000045e+00 6.840693159999999828e+00 4.236724653999999646e+01 8.077350203000000306e+01 -8.968207239000000053e-01 1.569524324000000082e+00 4.414238709000000149e+00 0.000000000000000000e+00 4.557813896000000031e-02 0.000000000000000000e+00
2.352167300000000068e+03 6.862220598000000393e+00 6.855670843999999597e+00 5.615448722000000004e+01 6.181571044999999742e+01 -1.179594213999999974e+00 1.285509086000000023e+00 4.743324502000000109e+00 0.000000000000000000e+00 5.402882799000000014e-02 0.000000000000000000e+00
2.352557299999999941e+03 6.863316949999999750e+00 6.856683161000000304e+00 5.708104816000000170e+01 6.081954001999999804e+01 -1.196203083999999972e+00 1.268774051000000069e+00 4.764395744999999849e+00 0.000000000000000000e+00 5.402882799000000014e-02 0.000000000000000000e+00
2.358817300000000159e+03 6.878698808000000220e+00 6.875438650999999624e+00 7.372616936999999382e+01 4.661227128000000164e+01 -1.462793572000000042e+00 1.000676764000000052e+00 5.129062529999999676e+00 0.000000000000000000e+00 6.247951701999999996e-02 0.000000000000000000e+00
2.365477300000000014e+03 6.891370919999999956e+00 6.901731794999999892e+00 9.509928494999999771e+01 3.518488921000000147e+01 -1.746418798000000105e+00 7.151129331000000144e-01 5.571621805999999566e+00 0.000000000000000000e+00 7.093020603999999896e-02 0.000000000000000000e+00
